e,de,dde
-2.46589969,0.018678500000045922,-0.06540625000641172
-2.465750262,0.01815524999999492,0.009968749999100862
-2.46560502,0.01823499999998768,-0.06978124999370516
-2.46545914,0.01767675000003835,0.3466562499974636
-2.465317726,0.02045000000001652,-0.07662500000485577
-2.465154126,0.019836999999978015,-0.07399999999582635
-2.46499543,0.019245000000011732,-0.06917187499879562
-2.46484147,0.018691625000021674,0.1888124999962364
-2.464691937,0.020202124999990727,-0.008343749996484542
-2.46453032,0.020135375000018888,-0.07056250000283623
-2.464369237,0.01957087499999651,-0.06823437499755342
-2.46421267,0.019025000000016386,-0.06821874999626058
-2.46406047,0.018479250000046604,0.15737499999713642
-2.463912636,0.019738250000022998,-0.07259375000437114
-2.46375473,0.01915749999998835,-0.06660937499493752
-2.46360147,0.018624625000029146,-0.06729687500325009
-2.463452473,0.018086250000003443,0.15785937499558111
-2.463307783,0.019349124999967392,-0.06728124998807947
-2.46315299,0.018810875000063055,-0.0581875000128051
-2.463002503,0.018345374999960872,-0.05660937499325144
-2.46285574,0.01789250000001511,0.1513281250033486
-2.4627126,0.01910312500004123,-0.06353125000392729
-2.462559775,0.018594875000010093,-0.0649687500049066
-2.462411016,0.018075124999971128,-0.020031249992080464
-2.462266415,0.017914875000034573,0.22421874999758856
-2.462123096,0.019708625000014288,-0.06914062500314887
-2.461965427,0.019155499999989403,-0.06590624999227103
-2.461812183,0.018628250000051527,-0.061703125005320894
-2.461663157,0.018134625000009234,0.35485937499619047
-2.46151808,0.020973499999977184,-0.07684374999519976
-2.461350292,0.020358750000015927,-0.07475000000237089
-2.461187422,0.01976074999999729,-0.200468749996186
-2.461029336,0.018157000000028692,0.2840781249960722
-2.46088408,0.02042962499999601,-0.06451562499517019
-2.460720643,0.019913500000034935,-0.06520312500348233
-2.460561335,0.019391875000007365,-0.06515624999960427
-2.4604062,0.01887062500001082,0.2782031250026273
-2.460255235,0.021096250000030604,-0.06843750000742127
-2.460086465,0.020548749999971538,0.10453125001014711
-2.459922075,0.02138500000005225,-0.06914062501008776
-2.459750995,0.020831874999971856,0.26820312500787963
-2.45958434,0.022977500000033704,-0.06378125000379584
-2.45940052,0.02246725000000362,-0.06681249999786648
-2.459220782,0.021932750000020984,-0.06799999999897768
-2.45904532,0.021388750000029464,-0.07103125000692656
-2.45887421,0.020820499999974366,0.08456250000936016
-2.458707646,0.021497000000048873,-0.1842187500047207
-2.45853567,0.020023250000011924,-0.061203125005583794
-2.458375484,0.019533624999967525,-0.06031249999434184
-2.458219215,0.019051125000013058,0.01932812500329219
-2.458066806,0.01920575000003931,-0.060781250005371504
-2.45791316,0.018719499999996607,-0.0563281249977357
-2.457763404,0.01826887500001497,-0.05356249999788709
-2.457617253,0.017840375000032112,0.13042187499438013
-2.45747453,0.018883749999986574,-0.06015624999529135
-2.45732346,0.01840250000002451,-0.053703125002584076
-2.45717624,0.017972875000004076,-0.054281250001846415
-2.457032457,0.017538624999989545,0.023734375007049075
-2.456892148,0.017728500000045833,-0.05629687500902784
-2.45675032,0.01727812499997386,-0.0547499999920594
-2.456612095,0.016840125000037627,-0.04771875000702824
-2.456477374,0.016458374999981613,0.2503125000055672
-2.456345707,0.01846087500002504,-0.054999999998866844
-2.45619802,0.01802087500003435,-0.05165625000669479
-2.456053853,0.01760762499998102,-0.05193749999527164
-2.455912992,0.017192125000019078,0.07449999999556388
-2.455775455,0.01778812499998326,-0.057703124993544144
-2.45563315,0.01732650000003516,-0.059156250002755616
-2.455494538,0.01685325000001338,0.08567187499706834
-2.455359712,0.017538624999989545,0.07475000000237089
